"zone","state","lga","ea","sector","hhid","s15bq1"
3,21,2119,2146,2,210042,2
3,21,2119,2146,2,210043,2
3,21,2119,2146,2,210044,2
3,21,2119,2146,2,210045,2
3,21,2119,2146,2,210046,2
3,21,2119,2146,2,210047,1
3,21,2119,2146,2,210048,2
3,21,2119,2146,2,210049,2
3,21,2119,2146,2,210050,2
3,21,2115,926,2,210051,2
3,21,2115,926,2,210052,2
3,21,2115,926,2,210053,2
3,21,2115,926,2,210054,1
3,21,2115,926,2,210055,2
3,21,2115,926,2,210056,2
3,21,2115,926,2,210057,1
3,21,2115,926,2,210058,2
3,21,2115,926,2,210060,2
3,21,2117,554,2,210061,2
3,21,2117,554,2,210062,2
3,21,2117,554,2,210063,2
3,21,2117,554,2,210064,2
3,21,2117,554,2,210065,2
3,21,2117,554,2,210066,2
3,21,2117,554,2,210067,2
3,21,2117,554,2,210068,2
3,21,2117,554,2,210069,1
3,21,2117,554,2,210070,2
3,21,2108,520,1,210071,2
3,21,2108,520,1,210072,2
3,21,2108,520,1,210073,2
3,21,2108,520,1,210074,2
3,21,2108,520,1,210075,2
3,21,2108,520,1,210076,1
3,21,2108,520,1,210077,1
3,21,2108,520,1,210078,2
3,21,2108,520,1,210079,2
3,21,2108,520,1,210080,2
3,21,2102,1124,2,210081,2
3,21,2102,1124,2,210082,1
3,21,2102,1124,2,210083,2
3,21,2102,1124,2,210084,1
3,21,2102,1124,2,210085,2
3,21,2102,1124,2,210086,2
3,21,2102,1124,2,210087,2
3,21,2102,1124,2,210088,2
3,21,2102,1124,2,210089,1
3,21,2102,1124,2,210090,2
3,21,2111,180,2,210091,2
3,21,2111,180,2,210092,1
3,21,2111,180,2,210093,2
3,21,2111,180,2,210094,2
3,21,2111,180,2,210095,2
3,21,2111,180,2,210096,2
3,21,2111,180,2,210097,2
3,21,2111,180,2,210098,1
3,21,2111,180,2,210099,1
3,21,2111,180,2,210100,1
1,22,2211,806,1,220001,2
1,22,2211,806,1,220002,2
1,22,2211,0,1,220003,2
1,22,2211,806,1,220004,2
1,22,2211,806,1,220005,2
1,22,2211,806,1,220006,2
1,22,2211,806,1,220007,2
1,22,2211,806,1,220008,2
1,22,2211,806,1,220009,2
1,22,2211,806,1,220010,1
1,22,2211,594,2,220011,2
1,22,2211,594,2,220012,2
1,22,2211,594,2,220013,2
1,22,2211,594,2,220014,1
1,22,2211,594,2,220015,2
1,22,2211,594,2,220016,1
1,22,2211,594,2,220017,2
1,22,2211,594,2,220018,2
1,22,2211,594,2,220019,1
1,22,2211,594,2,220020,1
1,22,2216,428,1,220021,2
1,22,2216,428,1,220022,2
1,22,2216,428,1,220023,2
1,22,2216,428,1,220024,2
1,22,2216,428,1,220025,2
1,22,2216,428,1,220026,2
1,22,2216,428,1,220027,2
1,22,2216,428,1,220028,2
1,22,2216,428,1,220029,2
1,22,2216,428,1,220030,2
1,22,2201,0,2,220031,2
1,22,2201,422,2,220032,1
1,22,2201,422,2,220033,2
1,22,2201,422,2,220034,2
1,22,2201,422,2,220035,2
1,22,2201,422,2,220036,2
1,22,2201,422,2,220037,2
1,22,2201,422,2,220038,2
1,22,2201,422,2,220039,2
1,22,2201,422,2,220040,2
1,22,2209,792,1,220041,1
1,22,2209,792,1,220042,2
1,22,2209,792,1,220043,2
1,22,2209,792,1,220044,2
1,22,2209,792,1,220045,1
1,22,2209,792,1,220046,2
1,22,2209,792,1,220047,2
1,22,2209,792,1,220048,2
1,22,2209,792,1,220049,2
1,22,2209,792,1,220050,2
1,22,2220,1296,1,220051,1
1,22,2220,1296,1,220052,2
1,22,2220,1296,1,220053,2
1,22,2220,1296,1,220054,2
1,22,2220,1296,1,220055,2
1,22,2220,1296,1,220056,2
1,22,2220,1296,1,220057,2
1,22,2220,1296,1,220058,1
1,22,2220,1296,1,220059,2
1,22,2220,1296,1,220060,1
1,22,2205,2432,2,220061,2
1,22,2205,2432,2,220062,2
1,22,2205,2432,2,220063,2
1,22,2205,2432,2,220064,2
1,22,2205,2432,2,220065,2
1,22,2205,2432,2,220066,2
1,22,2205,2432,2,220067,2
1,22,2205,2432,2,220068,2
1,22,2205,2432,2,220069,2
1,22,2205,2432,2,220070,2
1,22,2205,664,2,220071,2
1,22,2205,664,2,220072,1
1,22,2205,664,2,220073,2
1,22,2205,664,2,220074,2
1,22,2205,664,2,220075,2
1,22,2205,664,2,220076,2
1,22,2205,664,2,220077,2
1,22,2205,664,2,220078,2
1,22,2205,664,2,220079,2
1,22,2205,664,2,220080,2
1,22,2214,1354,2,220081,2
1,22,2214,1354,2,220082,2
1,22,2214,1354,2,220083,2
1,22,2214,1354,2,220084,2
1,22,2214,1354,2,220085,2
1,22,2214,1354,2,220087,2
1,22,2214,1354,2,220088,2
1,22,2214,1354,2,220089,1
1,22,2214,1354,2,220090,2
1,22,2218,596,2,220091,2
1,22,2218,596,2,220092,2
1,22,2218,596,2,220093,2
1,22,2218,596,2,220094,2
1,22,2218,596,2,220095,2
1,22,2218,596,2,220096,2
1,22,2218,596,2,220097,2
1,22,2218,596,2,220098,2
1,22,2218,596,2,220099,2
1,22,2218,596,2,220100,2
1,22,2203,530,2,220101,2
1,22,2203,530,2,220102,2
1,22,2203,0,2,220103,2
1,22,2203,530,2,220104,2
1,22,2203,530,2,220105,2
1,22,2203,530,2,220106,2
1,22,2203,530,2,220107,2
1,22,2203,530,2,220108,2
1,22,2203,530,2,220109,2
1,22,2203,530,2,220110,2
1,22,2203,266,2,220111,1
1,22,2203,266,2,220112,2
1,22,2203,266,2,220113,2
1,22,2203,266,2,220114,2
1,22,2203,266,2,220115,2
1,22,2203,266,2,220116,2
1,22,2203,266,2,220117,2
1,22,2203,266,2,220118,2
1,22,2203,266,2,220119,2
1,22,2203,266,2,220120,2
1,23,2308,5180,1,230001,2
1,23,2308,5180,1,230002,2
1,23,2308,5180,1,230003,1
1,23,2308,5180,1,230004,2
1,23,2308,5180,1,230005,2
1,23,2308,5180,1,230006,2
1,23,2308,5180,1,230007,2
1,23,2308,5180,1,230008,2
1,23,2308,5180,1,230009,2
1,23,2307,2316,1,230011,2
1,23,2307,2316,1,230013,1
1,23,2307,2316,1,230014,2
1,23,2307,2316,1,230015,1
1,23,2307,2316,1,230016,2
1,23,2307,2316,1,230017,2
1,23,2307,2316,1,230018,2
1,23,2307,2316,1,230019,2
1,23,2307,2316,1,230020,2
1,23,2307,78,1,230022,2
1,23,2307,78,1,230023,1
1,23,2307,78,1,230024,1
1,23,2307,78,1,230025,2
1,23,2307,78,1,230026,2
1,23,2307,78,1,230027,2
1,23,2307,78,1,230028,2
1,23,2307,78,1,230029,2
1,23,2307,78,1,230030,2
1,23,2306,970,1,230031,2
1,23,2306,970,1,230032,2
1,23,2306,970,1,230033,2
1,23,2306,970,1,230035,2
1,23,2306,970,1,230036,2
1,23,2306,970,1,230038,2
1,23,2306,970,1,230039,2
1,23,2306,970,1,230040,2
1,23,2308,556,1,230041,2
1,23,2308,556,1,230042,2
1,23,2308,556,1,230043,2
1,23,2308,556,1,230044,2
1,23,2308,556,1,230045,2
1,23,2308,556,1,230046,1
1,23,2308,556,1,230047,2
1,23,2308,556,1,230048,2
1,23,2308,556,1,230049,2
6,29,2906,0,1,230050,2
1,23,2315,924,2,230051,2
1,23,2315,924,2,230052,1
1,23,2315,924,2,230053,2
1,23,2315,924,2,230054,2
1,23,2315,924,2,230056,2
1,23,2315,924,2,230057,2
1,23,2315,924,2,230058,2
1,23,2315,924,2,230059,2
1,23,2315,924,2,230060,2
1,23,2309,998,2,230061,2
1,23,2309,998,2,230062,2
1,23,2309,998,2,230063,2
1,23,2309,998,2,230064,2
1,23,2309,998,2,230065,2
1,23,2309,998,2,230066,2
1,23,2305,0,2,230067,2
1,23,2309,998,2,230068,2
1,23,2309,998,2,230069,2
1,23,2309,998,2,230070,2
1,23,2304,322,2,230071,2
1,23,2304,322,2,230072,2
1,23,2304,322,2,230073,2
1,23,2304,322,2,230074,2
1,23,2313,0,1,230075,2
1,23,2304,322,2,230076,2
1,23,2304,322,2,230077,2
1,23,2304,322,2,230078,2
1,23,2304,322,2,230079,2
1,23,2304,322,2,230080,2
1,23,2311,516,2,230081,2
1,23,2311,516,2,230083,2
1,23,2311,516,2,230084,2
1,23,2311,516,2,230085,2
1,23,2311,516,2,230086,2
1,23,2311,516,2,230087,2
6,29,2916,0,1,230088,1
1,23,2311,516,2,230089,2
1,23,2311,516,2,230090,2
1,23,2302,1982,2,230091,2
1,23,2302,1982,2,230092,2
1,23,2302,1982,2,230093,2
1,23,2302,1982,2,230095,2
1,23,2302,1982,2,230097,2
1,23,2302,1982,2,230098,2
1,23,2302,1982,2,230099,2
1,23,2316,140,1,230101,2
1,23,2316,140,1,230102,2
1,23,2316,140,1,230103,1
1,23,2316,140,1,230104,2
1,23,2316,140,1,230105,2
1,23,2316,140,1,230106,2
1,23,2316,140,1,230108,1
1,23,2316,140,1,230109,2
1,23,2316,140,1,230110,2
1,23,2303,2348,2,230111,2
1,23,2303,2348,2,230112,2
1,23,2303,2348,2,230113,2
1,23,2303,2348,2,230114,2
1,23,2303,2348,2,230115,2
1,23,2303,2348,2,230116,2
1,23,2303,2348,2,230117,2
1,23,2303,2348,2,230118,2
1,23,2303,2348,2,230119,2
1,23,2303,2348,2,230120,2
6,24,2415,696,1,240001,2
6,24,2415,696,1,240002,1
6,24,2415,696,1,240003,2
6,24,2415,696,1,240004,2
6,24,2415,0,1,240005,2
6,24,2415,696,1,240006,2
6,24,2415,696,1,240007,2
6,27,2715,0,1,240008,2
6,24,2403,1588,1,240011,2
6,24,2403,1588,1,240012,2
6,24,2403,1588,1,240013,2
6,27,2703,0,1,240014,2
6,24,2403,0,1,240015,1
6,24,2403,0,1,240016,2
6,24,2403,1588,1,240017,2
6,27,2707,0,1,240018,2
6,24,2403,0,1,240020,2
6,24,2403,3592,1,240021,2
6,24,2403,3592,1,240022,2
6,24,2403,3592,1,240024,2
6,24,2403,3592,1,240027,2
6,27,2703,0,1,240028,2
6,24,2403,3592,1,240030,2
6,24,2403,674,1,240031,1
6,24,2403,674,1,240032,2
6,24,2403,674,1,240033,2
6,24,2403,674,1,240035,2
6,27,2707,0,1,240036,2
6,24,2403,674,1,240038,2
6,24,2403,674,1,240039,2
6,24,2403,674,1,240040,2
6,24,2401,766,1,240041,2
6,24,2401,0,1,240042,2
6,27,2707,0,1,240043,2
6,24,2401,766,1,240044,2
6,24,2401,766,1,240045,2
6,24,2401,766,1,240047,2
6,24,2401,766,1,240048,2
6,24,2403,0,1,240049,2
6,24,2401,766,1,240050,2
6,24,2403,7586,1,240051,2
6,24,2403,7586,1,240052,2
6,24,2403,7586,1,240053,2
6,24,2403,7586,1,240055,2
6,24,2403,0,1,240056,2
6,24,2403,7586,1,240057,2
6,24,2403,7586,1,240058,2
6,24,2403,7586,1,240059,2
6,24,2403,7586,1,240060,2
6,24,2420,402,1,240061,2
6,24,2420,402,1,240062,2
6,24,2403,0,1,240064,1
6,24,2420,402,1,240065,2
6,24,2420,402,1,240066,2
6,24,2420,402,1,240067,2
6,24,2420,402,1,240068,2
6,24,2420,402,1,240070,2
6,24,2418,1770,1,240071,2
6,24,2418,1770,1,240072,2
6,24,2418,1770,1,240073,2
6,24,2418,1770,1,240074,2
6,24,2418,1770,1,240075,2
6,24,2418,0,1,240076,2
6,24,2418,1770,1,240077,2
6,24,2406,0,1,240078,2
6,24,2418,1770,1,240079,2
6,24,2418,1770,1,240080,2
6,24,2420,0,1,240081,2
6,24,2419,330,1,240083,2
6,24,2419,330,1,240084,2
6,24,2419,330,1,240085,2
6,24,2419,330,1,240086,2
6,24,2419,330,1,240087,2
6,24,2419,330,1,240088,2
6,24,2419,330,1,240089,2
6,24,2419,330,1,240090,2
6,24,2412,2798,1,240091,2
6,24,2412,2798,1,240092,2
6,24,2412,2798,1,240094,2
6,24,2412,2798,1,240095,2
6,24,2412,2798,1,240096,2
6,24,2412,2798,1,240097,2
6,24,2412,2798,1,240098,2
6,24,2412,2798,1,240099,2
6,24,2412,2798,1,240100,2
6,24,2417,112,1,240101,2
6,24,2417,112,1,240102,2
6,24,2417,112,1,240103,2
6,24,2417,112,1,240104,2
6,24,2417,112,1,240105,2
6,24,2417,112,1,240106,2
6,24,2417,112,1,240107,2
6,24,2417,112,1,240108,2
6,24,2417,112,1,240109,2
6,24,2417,112,1,240110,2
6,24,2405,134,1,240111,2
6,24,2405,134,1,240112,2
6,24,2405,134,1,240113,2
6,24,2405,134,1,240114,2
6,24,2405,134,1,240115,2
6,24,2405,134,1,240116,1
6,24,2405,0,1,240117,2
6,24,2405,134,1,240118,2
6,24,2405,134,1,240119,2
1,22,2201,0,2,240120,2
6,24,2413,306,1,240122,2
6,24,2413,306,1,240123,2
6,24,2413,306,1,240124,2
6,24,2413,306,1,240125,2
6,27,2715,0,1,240126,2
6,24,2413,306,1,240127,2
6,24,2413,306,1,240128,1
6,24,2413,306,1,240129,2
6,24,2417,924,1,240131,2
6,24,2417,924,1,240132,2
6,24,2417,924,1,240133,1
6,27,2703,0,1,240135,2
6,24,2417,924,1,240136,2
6,24,2417,924,1,240137,2
6,24,2417,924,1,240138,2
6,24,2417,924,1,240139,2
6,24,2417,924,1,240140,2
6,28,2802,0,2,240141,2
6,24,2408,2074,1,240142,2
6,24,2408,2074,1,240143,2
6,24,2408,0,1,240144,2
6,24,2408,2074,1,240145,1
6,24,2408,2074,1,240146,2
6,24,2408,2074,1,240147,2
6,24,2408,0,1,240148,2
6,24,2408,2074,1,240149,2
6,24,2408,2074,1,240150,2
6,27,2702,0,1,240151,2
6,13,1316,0,1,240152,2
6,24,2411,788,1,240153,2
6,24,2411,788,1,240154,2
6,24,2405,0,1,240155,2
6,24,2411,788,1,240157,2
6,24,2410,0,1,240158,2
6,24,2407,396,2,240161,1
6,24,2407,396,2,240162,2
6,24,2407,396,2,240163,2
6,24,2407,396,2,240164,2
6,24,2407,396,2,240165,2
6,24,2407,396,2,240166,2
6,24,2407,396,2,240167,2
6,24,2407,396,2,240168,2
6,24,2407,396,2,240169,2
6,24,2407,396,2,240170,1
1,25,2508,2788,1,250001,2
1,25,2508,2788,1,250002,2
1,25,2508,2788,1,250003,2
1,25,2508,2788,1,250004,1
1,25,2508,2788,1,250005,2
1,25,2508,2788,1,250006,2
1,25,2508,2788,1,250007,2
1,25,2508,2788,1,250008,2
1,25,2508,2788,1,250009,2
1,25,2508,2788,1,250010,2
1,25,2504,222,2,250011,2
1,25,2504,222,2,250012,2
1,25,2504,0,2,250013,2
1,25,2504,222,2,250014,2
1,25,2504,222,2,250015,2
1,25,2504,222,2,250016,2
1,25,2504,222,2,250017,2
1,25,2504,222,2,250018,2
1,25,2504,222,2,250019,1
1,25,2504,222,2,250020,2
1,25,2509,248,2,250021,2
1,25,2509,248,2,250022,2
1,25,2509,248,2,250023,2
1,25,2509,248,2,250024,2
1,25,2509,248,2,250025,2
1,25,2509,248,2,250026,2
1,25,2509,248,2,250027,2
1,25,2509,248,2,250028,2
1,25,2509,248,2,250029,2
1,25,2509,248,2,250030,2
1,25,2507,814,2,250031,2
1,25,2507,814,2,250032,2
1,25,2507,814,2,250033,2
1,25,2507,814,2,250034,2
1,25,2507,814,2,250035,2
1,25,2507,814,2,250036,2
1,25,2507,814,2,250037,2
1,25,2507,814,2,250038,2
1,25,2507,814,2,250039,2
1,25,2507,814,2,250040,2
1,25,2513,128,2,250041,2
1,25,2513,128,2,250042,2
1,25,2513,128,2,250043,1
1,25,2513,128,2,250044,2
1,25,2513,128,2,250045,2
1,25,2513,128,2,250046,2
1,25,2513,128,2,250047,2
1,25,2513,128,2,250048,2
1,25,2513,128,2,250049,2
1,25,2513,128,2,250050,2
1,22,2201,0,2,250052,2
1,25,2502,728,2,250053,2
1,25,2502,728,2,250054,1
1,25,2502,728,2,250055,2
1,25,2502,728,2,250056,2
1,25,2503,0,2,250057,2
1,25,2502,728,2,250059,1
1,25,2502,728,2,250060,2
1,25,2511,1424,2,250061,2
1,25,2511,1424,2,250062,2
1,25,2511,1424,2,250063,2
1,25,2511,1424,2,250064,2
1,25,2511,0,2,250066,1
1,25,2511,1424,2,250067,2
1,25,2511,1424,2,250068,2
3,33,3304,0,2,250069,1
1,25,2511,1424,2,250070,2
1,26,2606,516,1,260001,1
1,7,707,0,2,260002,2
1,26,2606,516,1,260003,2
1,26,2606,516,1,260004,2
1,26,2606,516,1,260005,2
1,26,2606,516,1,260006,2
1,26,2606,516,1,260007,2
1,26,2606,516,1,260008,2
1,26,2606,516,1,260009,2
1,26,2606,516,1,260010,2
1,26,2623,1688,2,260011,2
1,26,2623,1688,2,260012,2
1,26,2623,1688,2,260013,2
1,26,2623,1688,2,260014,2
1,26,2623,1688,2,260015,2
1,26,2623,1688,2,260016,2
1,26,2623,1688,2,260017,2
1,26,2623,1688,2,260018,2
1,26,2623,1688,2,260019,2
1,26,2623,1688,2,260020,2
1,26,2618,1276,2,260021,2
1,26,2618,1276,2,260022,2
1,26,2618,1276,2,260023,1
1,26,2618,1276,2,260024,2
1,26,2618,1276,2,260025,2
1,26,2618,1276,2,260026,2
1,26,2618,1276,2,260027,1
1,26,2618,1276,2,260028,2
1,26,2618,1276,2,260029,2
1,26,2618,1276,2,260030,2
1,26,2618,494,2,260031,2
1,26,2618,494,2,260032,2
1,26,2618,494,2,260033,2
1,26,2618,494,2,260034,2
1,26,2618,494,2,260035,2
1,26,2618,494,2,260036,2
1,26,2618,494,2,260037,2
1,26,2618,494,2,260038,2
1,26,2618,494,2,260039,1
1,26,2618,494,2,260040,2
1,26,2621,940,1,260041,2
1,26,2621,940,1,260042,2
1,26,2621,940,1,260043,2
1,26,2621,940,1,260044,2
1,26,2621,940,1,260045,2
1,26,2621,940,1,260046,2
1,26,2621,940,1,260047,2
1,26,2621,940,1,260048,2
1,26,2621,940,1,260049,2
1,26,2621,940,1,260050,2
1,26,2615,2196,2,260051,2
1,26,2615,2196,2,260052,2
1,26,2615,2196,2,260053,2
1,26,2615,2196,2,260054,2
1,26,2615,2196,2,260055,2
1,26,2615,2196,2,260056,2
1,26,2615,2196,2,260057,2
1,26,2615,2196,2,260058,2
1,26,2615,2196,2,260059,2
1,26,2615,2196,2,260060,2
1,26,2615,2178,2,260061,2
1,26,2615,2178,2,260062,1
1,26,2615,2178,2,260063,2
1,26,2615,2178,2,260064,2
1,26,2615,2178,2,260065,2
1,26,2615,2178,2,260066,2
1,26,2615,2178,2,260067,2
1,26,2615,2178,2,260068,2
1,26,2615,2178,2,260069,2
1,26,2615,2178,2,260070,2
1,26,2621,100,2,260071,2
1,26,2621,100,2,260072,2
1,26,2621,100,2,260073,2
1,26,2621,100,2,260074,2
1,26,2621,100,2,260075,2
1,26,2621,100,2,260076,2
1,26,2621,100,2,260077,2
1,26,2621,100,2,260078,2
1,26,2621,100,2,260079,2
1,26,2621,100,2,260080,2
1,26,2611,424,2,260081,2
1,26,2611,424,2,260082,2
1,26,2611,424,2,260083,2
1,26,2611,424,2,260084,1
1,26,2611,424,2,260085,2
1,26,2611,424,2,260086,2
1,26,2611,424,2,260087,2
1,26,2611,424,2,260088,2
1,26,2611,424,2,260089,2
1,26,2611,424,2,260090,2
1,26,2605,594,2,260091,2
1,26,2605,594,2,260092,2
1,26,2605,594,2,260093,2
1,26,2605,594,2,260094,1
1,26,2605,594,2,260095,1
1,26,2605,594,2,260096,2
1,26,2605,594,2,260097,2
1,26,2605,594,2,260098,1
1,26,2605,594,2,260099,2
1,26,2605,594,2,260100,2
1,26,2603,1786,1,260101,2
1,26,2603,1786,1,260102,2
1,26,2603,1786,1,260103,2
1,26,2603,1786,1,260104,2
1,26,2603,1786,1,260105,2
1,26,2603,1786,1,260106,2
1,26,2603,1786,1,260107,2
1,26,2603,1786,1,260108,1
1,26,2603,1786,1,260109,2
1,26,2603,1786,1,260110,2
1,26,2603,658,1,260111,2
1,26,2603,658,1,260112,2
1,26,2603,658,1,260113,2
1,26,2603,658,1,260114,2
1,26,2603,658,1,260115,1
1,26,2603,658,1,260116,2
1,26,2603,658,1,260117,2
1,26,2603,658,1,260118,2
1,26,2603,658,1,260119,2
1,26,2603,658,1,260120,2
1,26,2613,2248,2,260121,1
1,26,2613,2248,2,260122,2
1,26,2613,2248,2,260123,1
1,26,2613,2248,2,260124,2
1,26,2613,2248,2,260125,1
1,26,2613,2248,2,260126,2
1,26,2613,2248,2,260127,2
1,26,2613,2248,2,260128,2
1,26,2613,2248,2,260129,1
1,26,2613,2248,2,260130,1
1,26,2608,820,2,260131,2
1,26,2608,820,2,260132,1
1,26,2608,820,2,260133,2
1,26,2608,820,2,260134,2
1,26,2608,820,2,260135,2
1,26,2608,820,2,260136,2
1,26,2608,820,2,260137,2
1,26,2608,820,2,260138,1
1,26,2608,820,2,260139,2
1,26,2608,820,2,260140,1
1,26,2601,822,2,260141,2
1,26,2601,822,2,260142,2
1,26,2601,822,2,260143,2
1,26,2601,822,2,260144,2
1,26,2601,822,2,260145,2
1,26,2601,822,2,260146,2
1,26,2601,822,2,260147,1
1,26,2601,822,2,260148,2
1,26,2601,822,2,260149,2
1,26,2601,822,2,260150,2
1,26,2613,1462,2,260151,2
1,26,2613,1462,2,260152,2
1,26,2613,1462,2,260153,2
1,26,2613,1462,2,260154,2
1,26,2613,1462,2,260155,1
1,26,2613,1462,2,260156,2
1,26,2613,1462,2,260157,1
1,26,2613,1462,2,260158,2
1,26,2613,1462,2,260159,2
1,26,2613,1462,2,260160,2
1,26,2616,254,2,260161,2
1,26,2616,254,2,260162,2
1,26,2616,254,2,260163,2
1,26,2616,254,2,260164,2
1,26,2616,254,2,260165,1
1,26,2616,254,2,260166,2
1,26,2616,254,2,260167,1
1,26,2616,254,2,260168,2
1,26,2616,254,2,260169,2
1,26,2616,254,2,260170,2
1,26,2625,926,2,260171,2
1,26,2625,926,2,260172,2
1,26,2625,926,2,260173,2
1,26,2625,926,2,260174,2
1,26,2625,926,2,260175,1
1,26,2625,926,2,260176,2
1,26,2625,926,2,260177,2
1,26,2625,926,2,260178,2
1,26,2625,926,2,260179,2
1,26,2625,926,2,260180,2
6,27,2701,506,1,270001,2
6,27,2701,506,1,270002,2
6,27,2701,0,1,270003,2
6,27,2701,506,1,270004,2
6,27,2701,0,1,270005,2
6,27,2701,506,1,270006,2
6,27,2701,0,1,270007,2
6,27,2701,506,1,270008,2
6,27,2701,506,1,270009,2
6,27,2701,0,1,270010,2
6,27,2704,204,2,270011,2
6,27,2704,204,2,270012,1
6,27,2704,204,2,270015,2
6,24,2408,0,1,270016,2
6,27,2704,204,2,270017,2
6,27,2704,204,2,270019,2
6,27,2704,204,2,270020,2
6,27,2715,752,2,270021,1
6,27,2715,0,2,270023,1
6,27,2715,752,2,270024,2
6,27,2715,0,2,270025,2
6,27,2715,752,2,270027,2
6,27,2715,752,2,270028,2
6,27,2715,0,1,270029,2
6,27,2715,752,2,270030,2
6,27,2709,1646,1,270031,2
6,27,2709,1646,1,270033,2
6,27,2709,1646,1,270034,2
6,27,2709,1646,1,270035,2
6,24,2404,0,1,270036,2
6,27,2709,1646,1,270037,2
6,27,2709,1646,1,270038,1
6,27,2709,0,1,270039,2
6,27,2712,110,2,270041,2
6,27,2712,110,2,270042,1
6,27,2712,110,2,270044,2
6,27,2712,110,2,270045,2
6,27,2714,0,1,270046,2
6,27,2712,110,2,270047,2
6,27,2712,110,2,270049,2
6,27,2712,0,2,270050,2
6,27,2711,710,1,270051,2
6,27,2711,710,1,270052,2
6,27,2711,710,1,270053,2
6,27,2711,710,1,270054,2
6,27,2711,710,1,270055,2
6,27,2711,710,1,270056,2
6,27,2711,710,1,270057,1
6,27,2711,710,1,270058,2
6,27,2711,710,1,270059,2
6,27,2703,1612,1,270061,2
5,10,1015,0,1,270062,2
6,27,2703,1612,1,270063,2
6,27,2703,0,2,270064,2
6,27,2703,1612,1,270065,1
6,27,2703,0,1,270066,2
6,27,2703,0,1,270067,2
6,27,2703,0,1,270068,2
6,27,2703,1612,1,270069,2
6,27,2703,1612,1,270070,2
6,27,2707,1410,1,270071,2
6,27,2707,1410,1,270072,2
6,27,2707,1410,1,270074,2
6,27,2707,1410,1,270075,2
6,27,2707,1410,1,270076,2
6,27,2707,1410,1,270077,2
6,27,2707,0,1,270078,2
6,27,2707,1410,1,270079,2
6,27,2707,1410,1,270080,2
6,27,2719,100,2,270081,2
6,27,2719,100,2,270082,2
6,27,2719,100,2,270083,2
6,27,2719,100,2,270084,2
6,27,2719,100,2,270085,2
6,27,2719,100,2,270086,2
6,27,2719,100,2,270087,2
6,27,2719,0,2,270088,1
6,27,2719,0,2,270089,1
6,27,2719,100,2,270090,1
6,27,2703,1076,1,270091,2
6,27,2703,1076,1,270092,2
6,27,2703,1076,1,270093,2
6,27,2703,1076,1,270094,2
6,27,2703,1076,1,270095,2
6,27,2703,1076,1,270096,2
6,27,2703,1076,1,270097,2
6,27,2703,0,1,270098,2
5,10,1014,0,1,270099,2
6,27,2703,1076,1,270100,1
6,27,2707,2136,1,270101,1
6,27,2707,2136,1,270102,2
6,27,2707,0,1,270105,2
6,27,2707,2136,1,270106,2
6,27,2702,0,1,270107,2
6,27,2707,2136,1,270108,2
6,27,2707,0,1,270109,2
6,24,2410,0,1,270110,2
6,28,2806,0,1,280001,1
6,28,2806,0,1,280002,2
6,28,2806,0,1,280003,1
6,28,2806,802,1,280004,2
6,28,2806,0,1,280005,2
6,28,2806,802,1,280006,2
6,28,2806,0,1,280007,2
6,28,2806,164,1,280011,1
6,28,2806,164,1,280012,2
6,28,2806,164,1,280013,2
6,28,2806,0,1,280014,2
6,28,2806,164,1,280015,2
6,28,2806,164,1,280016,2
6,28,2806,164,1,280017,1
6,28,2806,164,1,280018,2
6,28,2806,0,1,280019,2
6,28,2806,164,1,280020,2
6,28,2816,2302,1,280021,2
6,28,2816,2302,1,280022,2
6,28,2816,2302,1,280023,2
6,28,2816,2302,1,280024,2
6,28,2816,2302,1,280025,2
6,28,2816,2302,1,280026,2
6,28,2816,2302,1,280027,2
6,28,2816,2302,1,280028,2
6,28,2816,2302,1,280029,2
1,23,2309,0,1,280030,2
6,27,2703,0,1,280031,2
6,24,2420,0,1,280033,2
1,26,2606,0,1,280035,2
6,28,2804,340,1,280036,2
6,28,2804,340,1,280037,1
6,28,2804,340,1,280038,2
6,28,2804,340,1,280039,1
6,28,2802,566,2,280042,2
6,28,2802,566,2,280043,2
6,28,2802,566,2,280044,2
6,28,2802,566,2,280045,2
6,28,2802,566,2,280046,2
6,28,2802,566,2,280047,2
6,28,2802,566,2,280048,2
6,28,2802,566,2,280049,2
6,28,2802,566,2,280050,2
6,28,2811,0,2,280051,2
6,28,2811,0,1,280052,2
6,28,2811,588,2,280053,2
6,28,2811,588,2,280054,1
6,28,2811,588,2,280055,2
6,28,2811,0,2,280056,2
6,28,2811,588,2,280057,2
6,28,2811,588,2,280058,2
6,28,2811,588,2,280059,2
6,28,2811,588,2,280060,2
6,28,2815,1164,2,280061,2
4,14,1413,0,2,280062,2
6,28,2815,0,2,280064,2
6,28,2815,1164,2,280065,2
6,28,2815,1164,2,280066,2
6,28,2815,0,2,280067,2
6,28,2815,1164,2,280068,2
6,13,1308,0,2,280070,2
6,28,2816,3944,2,280071,2
6,28,2816,0,2,280072,1
6,28,2816,0,1,280073,2
6,28,2816,3944,2,280074,2
6,28,2816,3944,2,280075,2
6,28,2816,0,2,280076,2
1,23,2313,0,1,280077,2
6,28,2816,3944,2,280078,2
6,28,2816,3944,2,280080,2
6,28,2814,1876,1,280081,2
6,28,2814,0,1,280082,2
6,28,2814,1876,1,280083,2
6,28,2814,1876,1,280084,2
6,28,2814,1876,1,280085,2
6,28,2814,1876,1,280086,2
6,28,2814,0,1,280087,2
