"zone","state","lga","sector","ea","hhid","s15bq1","tracked_obs"
3,18,1820,2,450,180095,1,0
3,18,1820,2,450,180096,2,0
3,18,1820,2,450,180097,2,0
3,18,1820,2,450,180098,2,0
3,18,1820,2,450,180099,2,0
3,18,1820,2,450,180100,2,0
3,18,1822,2,1654,180101,2,0
3,18,1822,2,1654,180102,2,0
3,18,1822,2,1654,180103,2,0
3,18,1822,2,1654,180104,2,0
3,18,1822,2,1654,180105,2,0
3,18,1822,2,1654,180106,2,0
3,18,1817,2,0,180107,2,1
3,18,1822,2,1654,180108,2,0
3,18,1822,2,1654,180109,2,0
3,18,1817,2,0,180110,2,1
3,18,1814,2,678,180111,2,0
3,18,1814,2,678,180112,2,0
3,18,1814,2,678,180113,2,0
3,18,1814,2,678,180117,2,0
2,5,517,2,0,180118,2,1
2,5,517,2,0,180119,2,1
2,5,517,2,0,180120,2,1
3,19,1925,2,3394,190001,,0
3,19,1925,2,3394,190002,,0
3,19,1925,2,3394,190003,2,0
3,19,1925,2,3394,190004,,0
3,19,1925,2,3394,190005,2,0
3,19,1925,2,3394,190006,2,0
3,19,1925,2,3394,190007,2,0
3,19,1925,2,3394,190008,2,0
3,19,1925,2,3394,190009,2,0
3,19,1925,2,3394,190010,2,0
3,19,1921,1,842,190011,2,0
3,19,1921,1,842,190012,2,0
3,19,1921,1,842,190013,2,0
3,19,1921,1,842,190014,2,0
3,19,1921,1,842,190015,2,0
3,19,1921,1,842,190016,2,0
3,19,1921,1,842,190017,2,0
3,19,1921,1,842,190018,2,0
3,19,1921,1,842,190019,2,0
3,19,1921,1,842,190020,2,0
3,19,1943,2,668,190021,2,0
3,19,1943,2,668,190022,2,0
3,19,1943,2,668,190023,2,0
3,19,1943,2,668,190024,2,0
3,19,1943,2,668,190025,2,0
3,19,1943,2,668,190026,2,0
3,19,1943,2,668,190027,2,0
3,19,1943,2,668,190028,2,0
3,19,1943,2,668,190029,1,0
3,19,1943,2,668,190030,2,0
3,19,1916,2,1516,190031,2,0
3,19,1916,2,1516,190032,2,0
3,19,1916,2,1516,190033,2,0
3,19,1916,2,1516,190034,2,0
3,19,1916,2,1516,190035,2,0
3,19,1916,2,1516,190036,1,0
3,19,1916,2,1516,190037,2,0
3,19,1916,2,1516,190038,2,0
3,19,1916,2,1516,190039,2,0
3,19,1916,2,1516,190040,2,0
3,19,1901,2,640,190041,2,0
3,19,1901,2,640,190042,2,0
3,19,1901,2,640,190043,2,0
3,19,1901,2,640,190044,2,0
3,19,1901,2,640,190045,2,0
3,19,1901,2,640,190046,2,0
3,19,1901,2,640,190047,1,0
3,19,1901,2,640,190048,2,0
3,19,1901,2,640,190049,2,0
3,19,1901,2,640,190050,2,0
3,19,1937,2,432,190051,2,0
3,36,3611,2,0,190052,2,1
3,19,1937,2,432,190053,2,0
3,19,1937,2,432,190054,2,0
3,19,1937,2,432,190055,2,0
3,19,1937,2,432,190056,2,0
3,19,1937,2,432,190057,2,0
3,19,1937,2,432,190058,2,0
3,19,1937,2,432,190059,2,0
3,19,1937,2,432,190060,1,0
3,19,1936,2,1994,190061,2,0
3,19,1936,2,1994,190062,2,0
3,19,1936,2,1994,190063,2,0
3,19,1936,2,1994,190064,2,0
3,19,1936,2,1994,190065,2,0
3,19,1936,2,1994,190066,2,0
3,19,1936,2,1994,190067,2,0
3,19,1936,2,1994,190068,2,0
3,19,1936,2,1994,190069,2,0
3,19,1936,2,1994,190070,2,0
3,19,1902,2,52,190071,2,0
3,19,1902,2,52,190072,2,0
3,19,1902,2,52,190073,2,0
3,19,1902,2,52,190074,2,0
3,19,1902,2,52,190075,2,0
3,19,1902,2,52,190076,1,0
3,19,1902,2,52,190077,2,0
3,19,1902,2,52,190078,2,0
3,19,1902,2,52,190079,2,0
3,19,1902,2,52,190080,2,0
3,19,1914,2,934,190081,2,0
3,19,1914,2,934,190082,2,0
3,19,1914,2,934,190083,2,0
3,19,1914,2,934,190084,2,0
3,19,1914,2,934,190085,2,0
3,19,1914,2,934,190086,1,0
3,19,1914,2,934,190087,1,0
3,19,1914,2,934,190088,2,0
3,19,1914,2,934,190089,2,0
3,19,1914,2,934,190090,2,0
3,19,1941,2,518,190091,1,0
3,19,1941,2,0,190092,2,1
3,19,1941,2,518,190093,2,0
3,19,1941,2,518,190094,2,0
3,19,1941,2,518,190095,2,0
3,19,1941,2,518,190096,2,0
3,19,1941,2,518,190097,2,0
3,19,1941,2,518,190098,2,0
3,19,1941,2,518,190099,2,0
3,19,1941,2,518,190100,2,0
3,19,1925,1,2858,190101,2,0
3,19,1925,1,2858,190102,2,0
3,19,1925,1,2858,190103,2,0
3,19,1925,1,2858,190104,2,0
3,19,1925,1,2858,190105,2,0
3,19,1925,1,2858,190106,2,0
3,19,1925,1,2858,190107,2,0
3,19,1925,1,2858,190108,2,0
3,19,1925,1,2858,190109,2,0
3,19,1925,1,2858,190110,1,0
3,19,1912,1,1510,190111,2,0
3,19,1912,1,1510,190112,2,0
3,19,1912,1,1510,190113,2,0
3,19,1912,1,1510,190114,2,0
3,19,1912,1,1510,190115,2,0
3,19,1912,1,1510,190116,2,0
3,19,1912,1,1510,190117,2,0
3,19,1912,1,1510,190118,2,0
3,19,1912,1,1510,190119,2,0
3,19,1912,1,1510,190120,2,0
3,19,1905,2,1290,190121,2,0
3,19,1905,2,1290,190122,2,0
3,19,1905,2,1290,190123,2,0
3,19,1905,2,1290,190124,2,0
3,19,1905,2,1290,190125,2,0
3,19,1905,2,1290,190126,2,0
3,19,1905,2,1290,190127,2,0
3,19,1905,2,1290,190128,2,0
3,19,1905,2,1290,190129,2,0
3,19,1905,2,1290,190130,2,0
3,19,1910,2,808,190131,2,0
3,19,1910,2,808,190132,2,0
3,19,1910,2,808,190133,2,0
3,19,1910,2,808,190134,2,0
3,19,1910,2,808,190135,2,0
3,19,1910,2,808,190136,2,0
3,19,1910,2,808,190137,1,0
3,19,1910,2,808,190138,2,0
3,19,1910,2,808,190139,2,0
3,19,1910,2,808,190140,2,0
3,19,1908,2,284,190141,2,0
3,19,1908,2,284,190142,2,0
3,19,1908,2,284,190143,2,0
3,19,1908,2,284,190144,2,0
3,19,1908,2,284,190145,2,0
3,19,1908,2,284,190146,2,0
3,19,1908,2,284,190147,2,0
3,19,1908,2,284,190148,2,0
3,19,1908,2,284,190149,2,0
3,19,1908,2,284,190150,1,0
3,19,1934,2,386,190151,2,0
3,19,1934,2,386,190152,2,0
3,19,1934,2,386,190153,2,0
3,19,1934,2,386,190154,2,0
3,19,1934,2,386,190155,2,0
3,19,1934,2,386,190156,2,0
3,19,1934,2,386,190157,2,0
3,19,1934,2,386,190158,2,0
3,19,1934,2,386,190159,2,0
3,19,1934,2,386,190160,2,0
3,19,1919,2,366,190161,2,0
3,19,1919,2,366,190162,2,0
3,19,1919,2,366,190163,2,0
3,19,1919,2,366,190164,2,0
3,19,1919,2,366,190165,2,0
3,19,1919,2,366,190166,2,0
3,19,1919,2,366,190167,2,0
3,19,1919,2,366,190168,2,0
3,19,1919,2,366,190169,2,0
3,19,1919,2,366,190170,2,0
3,19,1928,2,526,190171,2,0
3,19,1928,2,526,190172,2,0
3,19,1928,2,526,190173,2,0
3,19,1928,2,526,190174,2,0
3,19,1928,2,526,190175,2,0
3,19,1928,2,526,190176,2,0
3,19,1928,2,526,190177,2,0
3,19,1928,2,526,190178,2,0
3,19,1928,2,526,190179,1,0
3,19,1928,2,526,190180,2,0
3,19,1932,2,562,190181,2,0
3,19,1932,2,562,190182,2,0
3,19,1932,2,562,190183,2,0
3,19,1932,2,562,190184,2,0
3,19,1932,2,562,190185,2,0
3,19,1932,2,562,190186,2,0
3,19,1932,2,562,190187,2,0
3,19,1932,2,562,190188,2,0
3,19,1932,2,562,190189,2,0
3,19,1932,2,562,190190,2,0
3,19,1923,2,0,190191,2,1
3,19,1923,2,284,190192,2,0
3,19,1923,2,284,190193,2,0
3,19,1923,2,284,190194,2,0
3,19,1923,2,284,190195,2,0
3,19,1923,2,284,190196,2,0
3,19,1923,2,284,190197,2,0
3,19,1923,2,284,190198,2,0
3,19,1923,2,284,190199,2,0
3,19,1923,2,284,190200,2,0
3,20,2021,1,3300,200001,2,0
3,20,2021,1,3300,200002,2,0
3,20,2021,1,3300,200003,2,0
3,20,2021,1,3300,200004,2,0
3,20,2021,1,3300,200005,2,0
3,20,2021,1,3300,200006,2,0
3,20,2021,1,3300,200007,2,0
3,20,2021,1,3300,200008,1,0
3,20,2021,1,3300,200009,2,0
3,20,2021,1,3300,200010,1,0
3,20,2018,2,1134,200011,2,0
3,20,2018,2,1134,200012,2,0
3,20,2018,2,1134,200013,2,0
3,20,2018,2,1134,200014,2,0
3,20,2018,2,1134,200015,2,0
3,20,2018,2,1134,200016,2,0
3,20,2018,2,1134,200017,2,0
3,20,2018,2,1134,200018,2,0
3,20,2018,2,1134,200019,2,0
3,20,2018,2,1134,200020,2,0
3,20,2005,2,970,200021,2,0
3,20,2005,2,970,200022,2,0
3,20,2005,2,970,200023,2,0
3,20,2005,2,970,200024,2,0
3,20,2005,2,970,200025,2,0
3,20,2005,2,970,200026,2,0
3,20,2005,2,970,200027,2,0
3,20,2005,2,970,200028,2,0
3,20,2005,2,970,200029,2,0
3,20,2005,2,970,200030,2,0
3,20,2003,2,784,200031,2,0
3,20,2003,2,784,200032,2,0
3,20,2003,2,784,200033,2,0
3,20,2003,2,784,200034,2,0
3,20,2003,2,784,200035,2,0
3,20,2003,2,784,200036,2,0
3,20,2003,2,784,200037,2,0
3,20,2003,2,784,200038,2,0
3,20,2003,2,784,200039,2,0
3,20,2003,2,784,200040,2,0
3,20,2030,2,1050,200041,1,0
3,20,2030,2,1050,200042,2,0
3,20,2030,2,1050,200043,2,0
3,20,2030,2,1050,200044,2,0
3,20,2030,2,1050,200045,2,0
3,20,2030,2,1050,200046,2,0
3,20,2030,2,1050,200047,2,0
3,20,2030,2,1050,200048,2,0
3,20,2030,2,1050,200049,2,0
3,20,2030,2,1050,200050,2,0
3,20,2032,1,1390,200051,2,0
3,20,2032,1,1390,200052,2,0
3,20,2032,1,1390,200053,2,0
3,20,2032,1,1390,200054,2,0
3,20,2032,1,1390,200055,2,0
3,20,2032,1,1390,200056,2,0
3,20,2032,1,1390,200057,2,0
3,20,2032,1,1390,200058,2,0
3,20,2032,1,1390,200059,2,0
3,20,2032,1,1390,200060,2,0
3,20,2032,2,1772,200061,2,0
3,20,2032,2,1772,200062,2,0
3,20,2032,2,1772,200063,2,0
3,20,2032,2,1772,200064,2,0
3,20,2032,2,1772,200065,1,0
3,20,2032,2,1772,200066,2,0
3,20,2032,2,1772,200067,1,0
3,20,2032,2,1772,200068,2,0
3,20,2032,2,1772,200069,2,0
3,20,2032,2,1772,200070,2,0
3,20,2015,2,1746,200071,2,0
3,20,2015,2,1746,200072,2,0
3,20,2015,2,1746,200073,2,0
3,20,2015,2,1746,200074,2,0
3,20,2015,2,1746,200075,2,0
3,20,2015,2,1746,200076,2,0
3,20,2015,2,1746,200077,2,0
3,20,2015,2,1746,200078,2,0
3,20,2015,2,1746,200079,2,0
3,20,2022,2,1130,200081,2,0
3,20,2022,2,1130,200082,2,0
3,20,2022,2,1130,200083,2,0
3,20,2022,2,1130,200084,2,0
3,20,2022,2,1130,200085,2,0
3,20,2022,2,1130,200086,2,0
3,20,2022,2,1130,200087,1,0
3,20,2022,2,1130,200088,2,0
3,20,2022,2,1130,200089,2,0
3,20,2022,2,1130,200090,1,0
3,20,2001,2,1354,200091,2,0
3,20,2001,2,1354,200092,2,0
3,20,2001,2,1354,200093,2,0
3,20,2001,2,1354,200094,2,0
3,20,2001,2,1354,200095,2,0
3,20,2001,2,1354,200096,2,0
3,20,2001,2,1354,200097,2,0
3,20,2001,2,1354,200098,2,0
3,20,2001,2,1354,200099,2,0
3,20,2001,2,1354,200100,2,0
3,20,2025,2,760,200101,2,0
3,20,2025,2,760,200102,2,0
3,20,2025,2,760,200103,2,0
3,20,2025,2,760,200104,2,0
3,20,2025,2,760,200105,2,0
3,20,2025,2,760,200106,2,0
3,20,2025,2,760,200107,1,0
3,20,2025,2,760,200108,2,0
3,20,2025,2,760,200109,2,0
3,20,2025,2,760,200110,2,0
3,20,2025,2,1304,200111,2,0
3,20,2025,2,1304,200112,2,0
3,20,2025,2,1304,200113,2,0
3,20,2025,2,1304,200114,2,0
3,20,2025,2,1304,200115,2,0
3,20,2025,2,1304,200116,2,0
3,20,2025,2,1304,200117,2,0
3,20,2025,2,1304,200118,2,0
3,20,2025,2,1304,200119,2,0
3,20,2025,2,1304,200120,2,0
3,20,2019,2,344,200121,2,0
3,20,2019,2,344,200122,2,0
3,20,2019,2,344,200123,2,0
3,20,2019,2,344,200124,2,0
3,20,2019,2,344,200125,1,0
3,20,2019,2,344,200126,1,0
3,20,2019,2,344,200127,2,0
3,20,2019,2,344,200128,2,0
3,20,2019,2,344,200129,2,0
3,20,2019,2,344,200130,2,0
3,20,2009,2,240,200131,2,0
3,20,2009,2,240,200132,2,0
3,20,2009,2,240,200133,1,0
3,20,2009,2,240,200134,2,0
3,20,2009,2,240,200135,2,0
3,20,2009,2,240,200136,2,0
3,20,2009,2,240,200137,2,0
3,20,2009,2,240,200138,2,0
3,20,2009,2,240,200139,1,0
3,20,2009,2,240,200140,2,0
3,20,2008,2,1474,200141,2,0
3,20,2008,2,1474,200142,2,0
3,20,2008,2,1474,200143,2,0
3,20,2008,2,1474,200144,1,0
3,20,2008,2,1474,200145,2,0
3,20,2008,2,1474,200146,2,0
3,20,2008,2,1474,200147,2,0
3,20,2008,2,1474,200148,2,0
3,20,2008,2,1474,200149,2,0
3,20,2008,2,1474,200150,2,0
3,20,2013,2,1232,200151,1,0
3,20,2013,2,1232,200152,2,0
3,20,2013,2,1232,200153,2,0
3,20,2013,2,1232,200154,2,0
3,20,2013,2,1232,200155,2,0
3,20,2013,2,1232,200156,2,0
3,20,2013,2,1232,200157,1,0
3,20,2013,2,1232,200158,2,0
3,20,2013,2,1232,200159,1,0
3,20,2013,2,1232,200160,2,0
3,20,2028,2,498,200161,2,0
3,20,2028,2,498,200162,2,0
3,20,2028,2,498,200163,2,0
3,20,2028,2,498,200164,2,0
3,20,2028,2,498,200165,2,0
3,20,2028,2,498,200166,2,0
3,20,2028,2,498,200167,2,0
3,20,2028,2,498,200168,2,0
3,20,2028,2,498,200169,2,0
3,20,2028,2,498,200170,2,0
3,20,2012,1,844,200181,2,0
3,20,2012,1,844,200182,2,0
3,20,2012,1,844,200183,2,0
3,20,2012,1,844,200184,2,0
3,20,2012,1,844,200185,2,0
3,20,2012,1,844,200186,2,0
3,20,2012,1,844,200187,2,0
3,20,2012,1,844,200188,2,0
3,20,2012,1,844,200189,2,0
3,20,2012,1,844,200190,2,0
3,21,2106,2,2822,210001,2,0
3,21,2106,2,2822,210002,2,0
3,21,2106,2,2822,210003,2,0
3,21,2106,2,2822,210004,2,0
3,21,2106,2,2822,210005,2,0
3,21,2106,2,2822,210006,2,0
3,21,2106,2,2822,210007,1,0
3,21,2106,2,2822,210008,2,0
3,21,2106,2,2822,210009,2,0
3,21,2106,2,2822,210010,2,0
3,21,2106,2,236,210011,2,0
3,21,2106,2,236,210012,2,0
3,21,2106,2,236,210013,2,0
3,21,2106,2,236,210014,2,0
3,21,2106,2,236,210015,2,0
3,21,2106,2,236,210016,1,0
3,21,2106,2,236,210017,2,0
3,21,2106,2,236,210018,2,0
3,21,2106,2,236,210019,2,0
3,21,2106,2,236,210020,2,0
3,21,2109,2,38,210021,1,0
3,21,2109,2,38,210022,2,0
3,21,2109,2,38,210023,2,0
3,21,2109,2,38,210024,2,0
3,21,2109,2,38,210025,2,0
3,21,2109,2,38,210026,2,0
3,21,2109,2,38,210027,2,0
3,21,2109,2,38,210028,2,0
3,21,2109,2,38,210029,2,0
3,21,2109,2,38,210030,2,0
3,21,2119,2,3956,210031,2,0
3,21,2119,2,3956,210032,1,0
3,21,2119,2,3956,210033,2,0
3,21,2119,2,3956,210034,2,0
3,21,2119,2,3956,210035,2,0
3,21,2119,2,3956,210036,2,0
3,21,2119,2,3956,210037,2,0
3,21,2119,2,3956,210038,2,0
3,21,2119,2,3956,210039,2,0
3,21,2119,2,3956,210040,2,0
3,21,2119,2,2146,210041,2,0
3,21,2119,2,2146,210042,2,0
3,21,2119,2,2146,210043,2,0
3,21,2119,2,2146,210044,2,0
3,21,2119,2,2146,210045,2,0
3,21,2119,2,2146,210046,2,0
3,21,2119,2,2146,210047,2,0
3,21,2119,2,2146,210048,1,0
3,21,2119,2,2146,210049,1,0
3,21,2119,2,2146,210050,2,0
3,21,2115,2,926,210051,1,0
3,21,2115,2,926,210052,2,0
3,21,2115,2,926,210053,2,0
3,21,2115,2,926,210054,2,0
3,21,2115,2,926,210055,2,0
3,21,2115,2,926,210056,2,0
3,21,2115,2,926,210057,2,0
3,21,2115,2,926,210058,2,0
1,26,2616,2,0,210059,2,1
3,21,2115,2,926,210060,2,0
3,21,2117,2,554,210061,2,0
3,21,2117,2,554,210062,2,0
3,21,2117,2,554,210063,2,0
3,21,2117,2,554,210064,2,0
3,21,2117,2,554,210065,2,0
3,21,2117,2,554,210066,2,0
3,21,2117,2,554,210067,2,0
3,21,2117,2,554,210068,2,0
3,21,2117,2,554,210069,1,0
3,21,2117,2,554,210070,2,0
3,21,2108,1,520,210071,2,0
3,21,2108,1,520,210072,2,0
3,21,2108,1,520,210073,1,0
3,21,2108,1,520,210074,2,0
3,21,2108,1,520,210075,1,0
3,21,2108,1,520,210076,2,0
3,21,2108,1,520,210077,2,0
3,21,2108,1,520,210078,2,0
3,21,2108,1,520,210079,2,0
3,21,2108,1,520,210080,2,0
3,21,2102,2,1124,210081,2,0
3,21,2102,2,1124,210082,1,0
3,21,2102,2,1124,210083,2,0
3,21,2102,2,1124,210084,2,0
3,21,2102,2,1124,210085,2,0
3,21,2102,2,1124,210086,2,0
3,21,2102,2,1124,210087,2,0
3,21,2102,2,1124,210088,1,0
3,21,2102,2,1124,210089,2,0
3,21,2102,2,1124,210090,2,0
3,21,2111,2,180,210091,2,0
3,21,2111,2,180,210092,2,0
3,21,2111,2,180,210093,2,0
3,21,2111,2,180,210094,2,0
3,21,2111,2,180,210095,2,0
3,21,2111,2,180,210096,2,0
3,21,2111,2,180,210097,2,0
3,21,2111,2,180,210098,2,0
3,21,2111,2,180,210099,1,0
3,21,2111,2,180,210100,1,0
1,22,2211,1,806,220001,2,0
1,22,2211,1,806,220002,2,0
1,22,2211,1,806,220003,2,0
1,22,2211,1,806,220004,2,0
1,22,2211,1,806,220005,2,0
1,22,2211,1,806,220006,2,0
1,22,2211,1,806,220007,2,0
1,22,2211,1,806,220008,2,0
1,22,2211,1,806,220009,2,0
1,22,2211,1,806,220010,2,0
1,22,2211,2,594,220011,2,0
1,22,2211,2,594,220012,2,0
1,22,2211,2,594,220013,2,0
1,22,2211,2,594,220014,2,0
1,22,2211,2,594,220015,2,0
1,22,2211,2,594,220016,2,0
1,22,2211,2,594,220017,2,0
1,22,2211,2,594,220018,2,0
1,22,2211,2,594,220019,2,0
1,22,2211,2,594,220020,2,0
1,22,2216,1,428,220021,2,0
1,22,2216,1,428,220022,2,0
1,22,2216,1,428,220023,2,0
1,22,2216,1,428,220024,2,0
1,22,2216,1,428,220025,2,0
1,22,2216,1,428,220026,2,0
1,22,2216,1,428,220027,2,0
1,22,2216,1,428,220028,2,0
1,22,2216,1,428,220029,2,0
1,22,2216,1,428,220030,2,0
1,22,2201,2,422,220031,2,0
1,22,2201,2,422,220032,2,0
1,22,2201,2,422,220033,2,0
1,22,2201,2,422,220034,2,0
1,22,2201,2,422,220035,2,0
1,22,2201,2,422,220036,2,0
1,22,2201,2,422,220037,2,0
1,22,2201,2,422,220038,2,0
1,22,2201,2,422,220039,2,0
1,22,2201,2,422,220040,2,0
1,22,2209,1,792,220041,2,0
1,22,2209,1,792,220042,2,0
1,22,2209,1,792,220043,2,0
1,22,2209,1,792,220044,2,0
1,22,2209,1,792,220045,2,0
1,22,2209,1,792,220046,2,0
1,22,2209,1,792,220047,2,0
1,22,2209,1,792,220048,2,0
1,22,2209,1,792,220049,2,0
1,22,2209,1,792,220050,2,0
1,22,2220,1,1296,220051,2,0
1,22,2220,1,1296,220052,2,0
1,22,2220,1,1296,220053,2,0
1,22,2220,1,1296,220054,2,0
1,22,2220,1,1296,220055,2,0
1,22,2220,1,1296,220056,2,0
1,22,2220,1,1296,220057,2,0
1,22,2220,1,1296,220058,2,0
1,22,2220,1,1296,220059,2,0
1,22,2220,1,1296,220060,2,0
1,22,2205,2,2432,220061,2,0
1,22,2205,2,2432,220062,2,0
1,22,2205,2,2432,220063,2,0
1,22,2205,2,2432,220064,2,0
1,22,2205,2,2432,220065,2,0
1,22,2205,2,2432,220066,2,0
1,22,2205,2,2432,220067,2,0
1,22,2205,2,2432,220068,2,0
1,22,2205,2,2432,220069,2,0
1,22,2205,2,2432,220070,2,0
1,22,2205,2,664,220071,2,0
1,22,2205,2,664,220072,2,0
1,22,2205,2,664,220073,2,0
1,22,2205,2,664,220074,2,0
1,22,2205,2,664,220075,2,0
1,22,2205,2,664,220076,2,0
1,22,2205,2,664,220077,2,0
1,22,2205,2,664,220078,2,0
1,22,2205,2,664,220079,2,0
1,22,2205,2,664,220080,2,0
1,22,2214,2,1354,220081,2,0
1,22,2214,2,1354,220082,2,0
1,22,2214,2,1354,220083,2,0
1,22,2214,2,1354,220084,2,0
1,22,2214,2,1354,220085,1,0
1,22,2214,2,1354,220086,2,0
1,22,2214,2,1354,220087,2,0
1,22,2214,2,1354,220088,2,0
1,22,2214,2,1354,220089,2,0
1,22,2214,2,1354,220090,1,0
1,22,2218,2,596,220091,2,0
1,22,2218,2,596,220092,1,0
1,22,2218,2,596,220093,2,0
1,22,2218,2,596,220094,1,0
1,22,2218,2,596,220095,2,0
1,22,2218,2,596,220096,2,0
1,22,2218,2,596,220097,2,0
1,22,2218,2,596,220098,2,0
1,22,2218,2,596,220099,2,0
1,22,2218,2,596,220100,2,0
1,22,2203,2,530,220101,2,0
1,22,2203,2,530,220102,2,0
1,22,2203,2,530,220103,1,0
1,22,2203,2,530,220104,2,0
1,22,2203,2,530,220105,2,0
1,22,2203,2,530,220106,2,0
1,22,2203,2,530,220107,2,0
1,22,2203,2,530,220108,2,0
1,22,2203,2,530,220109,2,0
1,22,2203,2,530,220110,2,0
1,22,2203,2,266,220111,2,0
1,22,2203,2,266,220112,2,0
1,22,2203,2,266,220113,2,0
1,22,2203,2,266,220114,2,0
1,22,2203,2,266,220115,2,0
1,22,2203,2,266,220116,2,0
1,22,2203,2,266,220117,2,0
1,22,2203,2,266,220118,2,0
1,22,2203,2,266,220119,2,0
1,22,2203,2,266,220120,2,0
1,23,2308,1,5180,230001,2,0
1,23,2308,1,5180,230002,2,0
1,23,2308,1,5180,230003,2,0
1,23,2308,1,5180,230004,2,0
1,23,2308,1,5180,230005,2,0
1,23,2308,1,5180,230006,2,0
1,23,2308,1,5180,230007,2,0
1,23,2308,1,5180,230008,2,0
1,23,2308,1,5180,230009,2,0
1,23,2308,1,5180,230010,,0
1,23,2307,1,2316,230011,2,0
1,23,2307,1,2316,230012,,0
1,23,2307,1,2316,230013,2,0
1,23,2307,1,2316,230014,2,0
1,23,2307,1,2316,230015,2,0
1,23,2307,1,2316,230016,2,0
1,23,2307,1,2316,230017,2,0
1,23,2307,1,2316,230018,2,0
1,23,2307,1,2316,230019,2,0
1,23,2307,1,2316,230020,2,0
1,23,2307,1,78,230021,2,0
1,23,2307,1,78,230022,2,0
1,23,2307,1,78,230023,2,0
1,23,2307,1,78,230024,2,0
1,23,2307,1,78,230025,2,0
1,23,2307,1,78,230026,2,0
1,23,2307,1,78,230027,2,0
1,23,2307,1,78,230028,2,0
1,23,2307,1,78,230029,2,0
1,23,2307,1,78,230030,2,0
1,23,2306,1,970,230031,1,0
1,23,2306,1,970,230032,2,0
1,23,2306,1,970,230033,2,0
1,23,2306,1,970,230034,2,0
1,23,2306,1,970,230035,2,0
1,23,2306,1,970,230036,2,0
1,23,2306,1,970,230037,2,0
1,23,2306,1,970,230038,2,0
1,23,2306,1,970,230039,2,0
1,23,2306,1,970,230040,2,0
1,23,2308,1,556,230041,2,0
1,23,2308,1,556,230042,2,0
1,23,2308,1,556,230043,2,0
1,23,2308,1,556,230044,2,0
1,23,2308,1,556,230045,2,0
1,23,2308,1,556,230046,2,0
1,23,2308,1,556,230047,2,0
1,23,2308,1,556,230048,2,0
1,23,2308,1,556,230049,2,0
1,23,2308,1,556,230050,2,0
1,23,2315,2,924,230051,2,0
1,23,2315,2,924,230052,2,0
1,23,2315,2,924,230053,1,0
1,23,2315,2,924,230054,2,0
1,23,2315,2,924,230055,2,0
1,23,2315,2,924,230056,2,0
1,23,2315,2,924,230057,2,0
1,23,2315,2,924,230058,2,0
1,23,2315,2,924,230059,2,0
1,23,2315,2,924,230060,2,0
1,23,2309,2,998,230061,2,0
1,23,2309,2,998,230062,2,0
1,23,2309,2,998,230063,2,0
1,23,2309,2,998,230064,2,0
1,23,2309,2,998,230065,2,0
1,23,2309,2,998,230066,2,0
1,23,2309,2,998,230067,2,0
1,23,2309,2,998,230068,1,0
1,23,2309,2,998,230069,2,0
1,23,2309,2,998,230070,2,0
1,23,2304,2,322,230071,2,0
1,23,2304,2,322,230072,2,0
1,23,2304,2,322,230073,2,0
1,23,2304,2,322,230074,2,0
6,24,2412,1,0,230075,2,1
1,23,2304,2,322,230076,2,0
1,23,2304,2,322,230077,2,0
1,23,2304,2,322,230078,2,0
1,23,2304,2,322,230079,1,0
1,23,2304,2,322,230080,2,0
1,23,2311,2,516,230081,2,0
1,23,2311,2,516,230082,,0
1,23,2311,2,516,230083,2,0
1,23,2311,2,516,230084,2,0
1,23,2311,2,516,230085,2,0
1,23,2311,2,516,230086,2,0
1,23,2311,2,516,230087,2,0
6,29,2916,1,0,230088,2,1
1,23,2311,2,516,230089,2,0
1,23,2311,2,516,230090,2,0
1,23,2302,2,1982,230091,2,0
1,23,2302,2,1982,230092,2,0
1,23,2302,2,1982,230093,2,0
1,23,2302,2,1982,230094,2,0
1,23,2302,2,1982,230095,2,0
1,23,2302,2,1982,230096,,0
1,23,2302,2,1982,230097,2,0
1,23,2302,2,1982,230098,2,0
1,23,2302,2,1982,230099,2,0
1,23,2302,2,1982,230100,,0
1,23,2316,1,140,230101,2,0
1,23,2316,1,140,230102,2,0
1,23,2316,1,140,230103,2,0
1,23,2316,1,140,230104,2,0
1,23,2316,1,140,230105,2,0
1,23,2316,1,140,230106,2,0
1,23,2316,1,140,230107,,0
1,23,2316,1,140,230108,2,0
1,23,2316,1,140,230109,2,0
1,23,2316,1,140,230110,2,0
1,23,2303,2,2348,230111,2,0
1,23,2303,2,2348,230112,2,0
1,23,2303,2,2348,230113,2,0
1,23,2303,2,2348,230114,2,0
1,23,2303,2,2348,230115,2,0
1,23,2303,2,2348,230116,2,0
1,23,2303,2,2348,230117,2,0
1,23,2303,2,2348,230118,2,0
1,23,2303,2,2348,230119,2,0
1,23,2303,2,2348,230120,2,0
6,24,2415,1,696,240001,2,0
6,24,2415,1,696,240002,2,0
6,24,2415,1,696,240003,2,0
6,24,2415,1,696,240004,2,0
6,24,2412,1,0,240005,2,1
6,24,2415,1,696,240006,2,0
6,24,2415,1,696,240007,2,0
6,27,2715,1,0,240008,2,1
6,24,2415,1,696,240009,2,0
6,24,2415,1,696,240010,2,0
6,24,2403,1,1588,240011,2,0
6,24,2403,1,1588,240012,2,0
6,27,2703,1,0,240014,2,3
6,24,2403,1,0,240015,2,1
6,24,2403,1,0,240016,2,1
6,24,2403,1,1588,240017,2,0
6,24,2403,1,1588,240018,2,0
6,24,2403,1,1588,240019,2,0
